Feature_1,Feature_2,Correlation,Abs_Correlation
sma_100,close_rolling_q75_10,0.9984742861373989,0.9984742861373989
sma_100,sma_200,0.9984734046923522,0.9984734046923522
sma_100,close_rolling_q25_10,0.9984726069832122,0.9984726069832122
sma_100,close_rolling_max_10,0.9984683170956798,0.9984683170956798
sma_100,ichimoku_its_9,0.9984638854981038,0.9984638854981038
sma_100,close_rolling_min_10,0.9984585000665458,0.9984585000665458
close_rolling_min_50,H4_close,0.9984578908762648,0.9984578908762648
sma_100,ema_20,0.9984370174776945,0.9984370174776945
sma_100,H1_open,0.998425633946616,0.998425633946616
sma_100,close_lag_5,0.9984163192456456,0.9984163192456456
sma_100,close_rolling_mean_5,0.9983809617339835,0.9983809617339835
sma_5,sma_100,0.9983809617339833,0.9983809617339833
sma_100,close_rolling_q75_5,0.9983776354846622,0.9983776354846622
sma_100,close_rolling_max_5,0.9983769222711338,0.9983769222711338
sma_100,close_rolling_median_5,0.9983766910961044,0.9983766910961044
sma_100,close_rolling_q25_5,0.9983743347577075,0.9983743347577075
H1_sma_20,H4_open,0.9983736161330382,0.9983736161330382
sma_100,ema_10,0.9983694316363515,0.9983694316363515
sma_100,close_lag_3,0.9983690948433236,0.9983690948433236
sma_100,close_rolling_min_5,0.9983679020164805,0.9983679020164805
sma_100,close_lag_2,0.9983451571426876,0.9983451571426876
sma_100,ema_5,0.9983313191690172,0.9983313191690172
sma_100,close_lag_1,0.9983210080008278,0.9983210080008278
high,sma_100,0.9983047338869309,0.9983047338869309
sma_100,H1_high,0.9983028113876341,0.9983028113876341
open,sma_100,0.9983025911172683,0.9983025911172683
close,sma_100,0.9982966431148381,0.9982966431148381
low,sma_100,0.998293135665435,0.998293135665435
H1_sma_20,D1_open,0.9982453112979923,0.9982453112979923
returns_rolling_mean_50,close_momentum_50,0.998244299264172,0.998244299264172
close_roc_50,close_momentum_50,0.9982424176547469,0.9982424176547469
ema_100,H1_sma_20,0.9982274140375367,0.9982274140375367
close_roc_20,close_momentum_20,0.9982262348346982,0.9982262348346982
returns_rolling_mean_20,close_momentum_20,0.9982254550761708,0.9982254550761708
sma_100,H1_low,0.998221279935833,0.998221279935833
returns_rolling_mean_10,close_momentum_10,0.9981802038486074,0.9981802038486074
momentum,returns_rolling_mean_10,0.9981802038486074,0.9981802038486074
close_roc_10,close_momentum_10,0.998179932425114,0.998179932425114
momentum,close_roc_10,0.998179932425114,0.998179932425114
momentum,momentum_pct,0.998179932425114,0.998179932425114
momentum_pct,close_momentum_10,0.998179932425114,0.998179932425114
log_returns,price_change,0.9981746602329866,0.9981746602329866
close_roc_5,close_momentum_5,0.9981625639391186,0.9981625639391186
returns_rolling_mean_5,close_momentum_5,0.9981622938304151,0.9981622938304151
returns,price_change,0.9981537098020189,0.9981537098020189
sma_100,H1_close,0.9981259082188639,0.9981259082188639
sma_100,H4_high,0.9981231246981563,0.9981231246981563
sma_100,H4_open,0.9980991335490149,0.9980991335490149
H4_high,D1_high,0.9980217921267149,0.9980217921267149
sma_100,ichimoku_ics_26,0.9980183475833144,0.9980183475833144
ema_50,H1_sma_20,0.9980122277373672,0.9980122277373672
H1_sma_20,H4_high,0.998006374855512,0.998006374855512
sma_100,H4_low,0.9979371713922576,0.9979371713922576
H1_open,H1_sma_20,0.9979301085713685,0.9979301085713685
H1_high,H1_sma_20,0.9978984860397355,0.9978984860397355
ema_20,H1_sma_20,0.9978707113211879,0.9978707113211879
ema_10,H1_sma_20,0.997821591143006,0.997821591143006
ema_5,H1_sma_20,0.9977965960218195,0.9977965960218195
high,H1_sma_20,0.9977928946906113,0.9977928946906113
open,H1_sma_20,0.9977793349200398,0.9977793349200398
close,H1_sma_20,0.9977742807644685,0.9977742807644685
close_lag_1,H1_sma_20,0.9977648517164113,0.9977648517164113
low,H1_sma_20,0.9977602898244419,0.9977602898244419
close_lag_2,H1_sma_20,0.9977554147616724,0.9977554147616724
close_rolling_max_5,H1_sma_20,0.9977553934210448,0.9977553934210448
sma_100,H4_close,0.9977513724926422,0.9977513724926422
close_lag_3,H1_sma_20,0.9977459638412052,0.9977459638412052
close_rolling_q75_5,H1_sma_20,0.9977448210637285,0.9977448210637285
sma_5,H1_sma_20,0.9977369519766018,0.9977369519766018
close_rolling_mean_5,H1_sma_20,0.9977369519766018,0.9977369519766018
close_rolling_median_5,H1_sma_20,0.9977335981340677,0.9977335981340677
close_lag_5,H1_sma_20,0.9977270303661655,0.9977270303661655
close_rolling_q25_5,H1_sma_20,0.9977197719487293,0.9977197719487293
close_rolling_max_10,H1_sma_20,0.9977154378605181,0.9977154378605181
close_rolling_q75_10,H1_sma_20,0.9976998760702138,0.9976998760702138
close_rolling_min_5,H1_sma_20,0.9976998451804446,0.9976998451804446
ichimoku_its_9,H1_sma_20,0.9976971818986656,0.9976971818986656
sma_10,H1_sma_20,0.997688216401821,0.997688216401821
close_rolling_mean_10,H1_sma_20,0.997688216401821,0.997688216401821
close_rolling_median_10,H1_sma_20,0.9976816783943541,0.9976816783943541
close_lag_10,H1_sma_20,0.9976794093137259,0.9976794093137259
close_rolling_q25_10,H1_sma_20,0.9976590589623376,0.9976590589623376
H1_high,D1_high,0.9976489144817593,0.9976489144817593
H1_close,H1_sma_20,0.9976242024182366,0.9976242024182366
close_rolling_max_20,H1_sma_20,0.9976230485516119,0.9976230485516119
close_rolling_min_10,H1_sma_20,0.9976193064995907,0.9976193064995907
close_rolling_q75_20,H1_sma_20,0.997601529418719,0.997601529418719
H4_low,D1_low,0.9975980407775299,0.9975980407775299
H1_sma_20,D1_high,0.9975910495307063,0.9975910495307063
sma_20,H1_sma_20,0.9975903007774181,0.9975903007774181
close_rolling_mean_20,H1_sma_20,0.9975903007774181,0.9975903007774181
bb_middle,H1_sma_20,0.9975903007774176,0.9975903007774176
bb_lower,H1_sma_20,0.9975838511171956,0.9975838511171956
close_lag_20,H1_sma_20,0.9975827915233817,0.9975827915233817
H1_low,H1_sma_20,0.9975818060641805,0.9975818060641805
close_rolling_median_20,H1_sma_20,0.9975755454918791,0.9975755454918791
sma_50,sma_200,0.9975721443263297,0.9975721443263297
sma_200,close_rolling_mean_50,0.9975721443263297,0.9975721443263297
ema_100,D1_high,0.9975620580272819,0.9975620580272819
close_rolling_q25_20,H1_sma_20,0.9975403113318407,0.9975403113318407
sma_200,close_rolling_median_50,0.9975345486843243,0.9975345486843243
sma_200,close_rolling_q25_50,0.9975290510765253,0.9975290510765253
ichimoku_iks_26,H1_sma_20,0.9975276153889824,0.9975276153889824
ichimoku_ics_26,H1_sma_20,0.9975271084386123,0.9975271084386123
sma_200,close_rolling_q75_50,0.9975171448841252,0.9975171448841252
H4_open,D1_high,0.9974804974010069,0.9974804974010069
ema_50,D1_high,0.9974801559744916,0.9974801559744916
sma_200,close_rolling_max_50,0.9974690721895274,0.9974690721895274
close_rolling_min_20,H1_sma_20,0.9974682952636418,0.9974682952636418
sma_200,close_rolling_min_50,0.9974519042389559,0.9974519042389559
ema_20,D1_high,0.9974123519114426,0.9974123519114426
bb_upper,H1_sma_20,0.9974052025256892,0.9974052025256892
H1_sma_20,H4_low,0.9974036897270877,0.9974036897270877
high,D1_high,0.9973990923457827,0.9973990923457827
std_5,std_5_pct,0.9973976453386352,0.9973976453386352
std_5_pct,close_rolling_std_5,0.9973976453386352,0.9973976453386352
ema_10,D1_high,0.997388729806616,0.997388729806616
ema_5,D1_high,0.9973766550208373,0.9973766550208373
H1_open,D1_high,0.9973742043071738,0.9973742043071738
close_rolling_max_5,D1_high,0.9973722806629479,0.9973722806629479
open,D1_high,0.9973652757637571,0.9973652757637571
close,D1_high,0.9973647313532481,0.9973647313532481
close_lag_1,D1_high,0.997351522201857,0.997351522201857
close_rolling_max_10,D1_high,0.9973506630119542,0.9973506630119542
close_rolling_q75_5,D1_high,0.9973443518655433,0.9973443518655433
close_lag_2,D1_high,0.9973383262705481,0.9973383262705481
std_10_pct,close_rolling_std_10,0.9973371737686628,0.9973371737686628
std_10,std_10_pct,0.9973371737686627,0.9973371737686627
H1_close,D1_high,0.9973359850994727,0.9973359850994727
low,D1_high,0.9973317080081568,0.9973317080081568
close_lag_3,D1_high,0.9973251412590614,0.9973251412590614
sma_5,D1_high,0.9973227514655864,0.9973227514655864
close_rolling_mean_5,D1_high,0.9973227514655864,0.9973227514655864
close_rolling_max_50,H1_sma_20,0.9973204104415305,0.9973204104415305
close_rolling_median_5,D1_high,0.9973186743267363,0.9973186743267363
std_20_pct,close_rolling_std_20,0.9973133915577644,0.9973133915577644
std_20,std_20_pct,0.9973133915577644,0.9973133915577644
bb_width,std_20_pct,-0.9973133915577639,0.9973133915577639
bb_width,bb_width_pct,0.9973094929703952,0.9973094929703952
bb_width_pct,std_20,-0.9973094929703944,0.9973094929703944
bb_width_pct,close_rolling_std_20,-0.9973094929703944,0.9973094929703944
H4_close,D1_high,0.9973090196534831,0.9973090196534831
close_rolling_q75_10,D1_high,0.9973035733465221,0.9973035733465221
close_lag_5,D1_high,0.9972987222302734,0.9972987222302734
sma_50,H1_sma_20,0.9972944500704278,0.9972944500704278
close_rolling_mean_50,H1_sma_20,0.9972944500704278,0.9972944500704278
close_rolling_q75_50,H1_sma_20,0.9972913549895834,0.9972913549895834
close_rolling_q25_5,D1_high,0.9972908429448922,0.9972908429448922
close_rolling_max_20,D1_high,0.9972838404123898,0.9972838404123898
ichimoku_its_9,D1_high,0.9972805126032713,0.9972805126032713
std_50_pct,close_rolling_std_50,0.9972801192304257,0.9972801192304257
std_50,std_50_pct,0.9972801192304257,0.9972801192304257
sma_10,D1_high,0.9972682218880163,0.9972682218880163
close_rolling_mean_10,D1_high,0.9972682218880163,0.9972682218880163
bb_lower,D1_high,0.9972637656712355,0.9972637656712355
H1_sma_20,H4_close,0.9972621103680134,0.9972621103680134
close_rolling_median_10,D1_high,0.9972609995946157,0.9972609995946157
close_rolling_min_5,D1_high,0.9972562403214239,0.9972562403214239
close_rolling_median_50,H1_sma_20,0.9972528677192486,0.9972528677192486
close_lag_10,D1_high,0.9972323547031855,0.9972323547031855
ichimoku_ics_26,D1_high,0.9972313510965166,0.9972313510965166
close_rolling_q25_10,D1_high,0.99721406023124,0.99721406023124
ema_100,D1_low,0.9972138590263286,0.9972138590263286
H1_low,D1_low,0.9972089741519792,0.9972089741519792
close_rolling_q75_20,D1_high,0.9972084931607251,0.9972084931607251
close_rolling_q25_50,H1_sma_20,0.9971949217943434,0.9971949217943434
H1_sma_20,H1_sma_50,0.9971896616170364,0.9971896616170364
bb_middle,D1_high,0.9971589042681237,0.9971589042681237
sma_20,D1_high,0.9971589042681235,0.9971589042681235
close_rolling_mean_20,D1_high,0.9971589042681235,0.9971589042681235
close_rolling_min_10,D1_high,0.9971481114340539,0.9971481114340539
sma_200,ema_100,0.997147623919899,0.997147623919899
close_rolling_median_20,D1_high,0.9971425202212393,0.9971425202212393
ema_50,D1_low,0.99712066408138,0.99712066408138
H4_close,D1_low,0.9971202240711302,0.9971202240711302
sma_200,ichimoku_iks_26,0.9971067596311153,0.9971067596311153
close_lag_20,D1_high,0.9970989854193718,0.9970989854193718
ichimoku_iks_26,D1_high,0.9970966706809681,0.9970966706809681
close_rolling_q25_20,D1_high,0.9970693650397705,0.9970693650397705
sma_200,close_lag_20,0.9970614532866056,0.9970614532866056
close_rolling_min_50,H1_sma_20,0.997050593961856,0.997050593961856
ema_20,D1_low,0.9970458939777578,0.9970458939777578
close_rolling_max_50,D1_high,0.9970354968043772,0.9970354968043772
H1_close,D1_low,0.9970224359323726,0.9970224359323726
ema_10,D1_low,0.9970198871323942,0.9970198871323942
low,D1_low,0.9970172281936289,0.9970172281936289
ema_5,D1_low,0.9970065563982841,0.9970065563982841
H1_low,D1_high,0.9969992187883884,0.9969992187883884
close,D1_low,0.9969935716305158,0.9969935716305158
open,D1_low,0.9969925522934682,0.9969925522934682
sma_200,close_rolling_mean_20,0.9969880325123216,0.9969880325123216
sma_20,sma_200,0.9969880325123212,0.9969880325123212
sma_200,bb_middle,0.9969880325123212,0.9969880325123212
close_rolling_min_5,D1_low,0.9969849803399996,0.9969849803399996
close_lag_1,D1_low,0.9969806219395293,0.9969806219395293
H1_open,D1_low,0.9969791276745763,0.9969791276745763
sma_200,close_rolling_median_20,0.9969733788087388,0.9969733788087388
sma_200,close_rolling_q75_20,0.9969722341659352,0.9969722341659352
high,D1_low,0.9969699240944996,0.9969699240944996
close_lag_2,D1_low,0.9969676065276776,0.9969676065276776
sma_200,close_rolling_q25_20,0.9969652600608072,0.9969652600608072
close_rolling_q25_5,D1_low,0.9969643045425998,0.9969643045425998
sma_200,close_rolling_max_20,0.9969606542614698,0.9969606542614698
close_lag_3,D1_low,0.9969546237947383,0.9969546237947383
close_rolling_min_20,D1_high,0.9969538362706094,0.9969538362706094
close_rolling_min_10,D1_low,0.9969538213566961,0.9969538213566961
sma_5,D1_low,0.9969513867655726,0.9969513867655726
close_rolling_mean_5,D1_low,0.9969513867655726,0.9969513867655726
close_rolling_median_5,D1_low,0.9969458373816633,0.9969458373816633
H4_open,D1_low,0.9969435789469657,0.9969435789469657
sma_200,ema_50,0.9969369131389783,0.9969369131389783
sma_200,close_rolling_min_20,0.9969305877419649,0.9969305877419649
close_lag_5,D1_low,0.9969285767413548,0.9969285767413548
close_rolling_q75_5,D1_low,0.9969270538441714,0.9969270538441714
close_rolling_q25_10,D1_low,0.9969177084098331,0.9969177084098331
ichimoku_its_9,D1_low,0.9969133718243174,0.9969133718243174
close_rolling_max_5,D1_low,0.9969035632790048,0.9969035632790048
ichimoku_ics_26,D1_low,0.9969011363245857,0.9969011363245857
close_rolling_q75_50,D1_high,0.9968986025948985,0.9968986025948985
sma_200,bb_lower,0.9968983344860489,0.9968983344860489
sma_10,D1_low,0.9968965765747247,0.9968965765747247
close_rolling_mean_10,D1_low,0.9968965765747247,0.9968965765747247
close_rolling_median_10,D1_low,0.9968878257497712,0.9968878257497712
sma_200,bb_upper,0.996887268059969,0.996887268059969
close_rolling_min_20,D1_low,0.9968761215608332,0.9968761215608332
D1_open,D1_high,0.996871576958123,0.996871576958123
D1_close,D1_low,0.9968671720237819,0.9968671720237819
close_lag_10,D1_low,0.996863222991643,0.996863222991643
bb_upper,D1_high,0.9968620885342943,0.9968620885342943
close_rolling_q75_10,D1_low,0.9968542373499475,0.9968542373499475
bb_upper,D1_low,0.9968438292341179,0.9968438292341179
sma_200,close_lag_10,0.9968362454498931,0.9968362454498931
sma_50,D1_high,0.9968305414230619,0.9968305414230619
close_rolling_mean_50,D1_high,0.9968305414230619,0.9968305414230619
close_rolling_q25_20,D1_low,0.9968174650134966,0.9968174650134966
close_rolling_max_10,D1_low,0.9968092682244158,0.9968092682244158
close_rolling_median_50,D1_high,0.9967869989609103,0.9967869989609103
sma_20,D1_low,0.9967865094256441,0.9967865094256441
close_rolling_mean_20,D1_low,0.9967865094256441,0.9967865094256441
bb_middle,D1_low,0.9967865094256441,0.9967865094256441
sma_200,close_rolling_mean_10,0.9967863454042118,0.9967863454042118
sma_10,sma_200,0.9967863454042116,0.9967863454042116
sma_100,H1_sma_20,0.9967839675189888,0.9967839675189888
H4_close,D1_close,0.9967833539279899,0.9967833539279899
sma_200,close_rolling_q75_10,0.9967815268514807,0.9967815268514807
sma_200,close_rolling_max_10,0.9967800919868829,0.9967800919868829
sma_200,close_rolling_median_10,0.9967795505782084,0.9967795505782084
sma_200,close_rolling_q25_10,0.9967724370799276,0.9967724370799276
H1_high,D1_low,0.9967695396804405,0.9967695396804405
close_rolling_median_20,D1_low,0.9967674190897876,0.9967674190897876
sma_200,ichimoku_its_9,0.9967664967056026,0.9967664967056026
sma_200,H4_open,0.9967637920372909,0.9967637920372909
sma_200,close_rolling_min_10,0.9967538503962079,0.9967538503962079
sma_200,ema_20,0.9967478558769198,0.9967478558769198
sma_200,H1_open,0.9967402804094416,0.9967402804094416
ichimoku_iks_26,D1_low,0.9967388348622847,0.9967388348622847
close_lag_20,D1_low,0.9967310909746879,0.9967310909746879
sma_200,close_lag_5,0.9967194893274689,0.9967194893274689
close_rolling_q75_20,D1_low,0.9967130257183455,0.9967130257183455
sma_200,close_rolling_max_5,0.996684745274288,0.996684745274288
sma_5,sma_200,0.9966840475727378,0.9966840475727378
sma_200,close_rolling_mean_5,0.9966840475727375,0.9966840475727375
sma_200,close_rolling_q75_5,0.9966830461156526,0.9966830461156526
sma_200,close_rolling_median_5,0.9966796962392721,0.9966796962392721
sma_200,close_rolling_q25_5,0.9966752398796689,0.9966752398796689
sma_200,ema_10,0.9966737828811094,0.9966737828811094
sma_200,close_lag_3,0.9966720338276294,0.9966720338276294
sma_200,close_rolling_min_5,0.9966662327389265,0.9966662327389265
close_rolling_q25_50,D1_high,0.9966580089879701,0.9966580089879701
sma_200,close_lag_2,0.9966481140486676,0.9966481140486676
sma_200,H1_high,0.996636444353398,0.996636444353398
sma_200,ema_5,0.9966345391490379,0.9966345391490379
close_rolling_max_20,D1_low,0.9966336418733557,0.9966336418733557
sma_200,close_lag_1,0.9966240982522664,0.9966240982522664
H4_low,D1_high,0.9966208211105416,0.9966208211105416
close_rolling_min_50,D1_low,0.9966138933789108,0.9966138933789108
high,sma_200,0.9966108599169794,0.9966108599169794
open,sma_200,0.9966052968178426,0.9966052968178426
H1_sma_20,D1_low,0.9966011116832153,0.9966011116832153
close,sma_200,0.9965999687396699,0.9965999687396699
sma_200,H4_high,0.996597847180588,0.996597847180588
low,sma_200,0.9965930800741477,0.9965930800741477
bb_lower,D1_low,0.996538945546231,0.996538945546231
close_rolling_q25_50,D1_low,0.9965003977833566,0.9965003977833566
H4_high,D1_low,0.9964945817375305,0.9964945817375305
sma_200,H1_low,0.9964918380891649,0.9964918380891649
close_rolling_mean_50,D1_low,0.9964556504101538,0.9964556504101538
sma_50,D1_low,0.9964556504101538,0.9964556504101538
sma_200,H1_close,0.996437469875326,0.996437469875326
close_rolling_min_50,D1_high,0.9964277142282922,0.9964277142282922
close_rolling_median_50,D1_low,0.9964069233150451,0.9964069233150451
H4_open,D1_open,0.996371404735025,0.996371404735025
sma_200,ichimoku_ics_26,0.996330782769985,0.996330782769985
sma_200,H4_low,0.9963271372750272,0.9963271372750272
close_rolling_q75_50,D1_low,0.9962991880592297,0.9962991880592297
sma_100,D1_high,0.9962793268708927,0.9962793268708927
parkinson_vol_50,gk_vol_50,0.9962462656363769,0.9962462656363769
H4_low,D1_close,0.9962024079438485,0.9962024079438485
H1_close,D1_close,0.9961886892448204,0.9961886892448204
ema_100,D1_open,0.996165222665865,0.996165222665865
close_rolling_max_50,D1_low,0.9961402152312442,0.9961402152312442
sma_200,H4_close,0.9960782270189049,0.9960782270189049
H1_low,D1_close,0.9960682148456979,0.9960682148456979
upper_shadow,upper_shadow_pct,0.9960604119816504,0.9960604119816504
D1_close,D1_high,0.9960555962207956,0.9960555962207956
ichimoku_ics_26,D1_close,0.9960244753257904,0.9960244753257904
low,D1_close,0.9960114505425226,0.9960114505425226
close,D1_close,0.9960050151295712,0.9960050151295712
open,D1_close,0.9959988174533796,0.9959988174533796
ema_5,D1_close,0.9959960909722274,0.9959960909722274
high,D1_close,0.9959924473001844,0.9959924473001844
ema_10,D1_close,0.9959821851272184,0.9959821851272184
close_lag_1,D1_close,0.9959818416891215,0.9959818416891215
oc_spread_pct,body_size,0.9959657498305247,0.9959657498305247
oc_spread,oc_spread_pct,0.9959657498305247,0.9959657498305247
oc_spread,body_size_pct,0.9959657498305247,0.9959657498305247
body_size,body_size_pct,0.9959657498305247,0.9959657498305247
close_lag_2,D1_close,0.9959586777980719,0.9959586777980719
ema_20,D1_close,0.9959540497137703,0.9959540497137703
close_rolling_min_5,D1_close,0.9959463152466139,0.9959463152466139
close_rolling_mean_5,D1_close,0.9959439903422428,0.9959439903422428
sma_5,D1_close,0.9959439903422428,0.9959439903422428
close_rolling_q25_5,D1_close,0.9959419320828141,0.9959419320828141
lower_shadow,lower_shadow_pct,0.9959409716783013,0.9959409716783013
close_rolling_median_5,D1_close,0.995938226117051,0.995938226117051
close_lag_3,D1_close,0.995935510628533,0.995935510628533
close_rolling_q75_5,D1_close,0.9959343962622014,0.9959343962622014
close_rolling_max_5,D1_close,0.9959278672863133,0.9959278672863133
H1_high,D1_close,0.9959103368724411,0.9959103368724411
sma_100,D1_low,0.9958998524699497,0.9958998524699497
close_lag_5,D1_close,0.9958891516591111,0.9958891516591111
ichimoku_its_9,D1_close,0.9958853886508696,0.9958853886508696
ema_50,D1_close,0.9958692909387898,0.9958692909387898
close_rolling_mean_10,D1_close,0.9958657075100048,0.9958657075100048
sma_10,D1_close,0.9958657075100048,0.9958657075100048
close_rolling_min_10,D1_close,0.9958647262348352,0.9958647262348352
close_rolling_q25_10,D1_close,0.9958592119375461,0.9958592119375461
close_rolling_median_10,D1_close,0.9958563456608387,0.9958563456608387
close_rolling_q75_10,D1_close,0.995850887290833,0.995850887290833
ema_50,D1_open,0.9958453265967476,0.9958453265967476
close_rolling_max_10,D1_close,0.99583771667819,0.99583771667819
H1_open,D1_close,0.9958243435404394,0.9958243435404394
H4_high,D1_open,0.9958039726607849,0.9958039726607849
H4_high,D1_close,0.9958029761087299,0.9958029761087299
close_lag_10,D1_close,0.9957732798148612,0.9957732798148612
D1_high,D1_low,0.9957345117087727,0.9957345117087727
ema_100,D1_close,0.9957215874237267,0.9957215874237267
sma_200,H1_sma_20,0.9957131222415555,0.9957131222415555
bb_middle,D1_close,0.9957090675310057,0.9957090675310057
close_rolling_mean_20,D1_close,0.9957090675310053,0.9957090675310053
sma_20,D1_close,0.9957090675310053,0.9957090675310053
close_rolling_min_20,D1_close,0.9956964046409806,0.9956964046409806
close_rolling_q25_20,D1_close,0.9956917375362443,0.9956917375362443
close_rolling_median_20,D1_close,0.9956887865223656,0.9956887865223656
close_rolling_q75_20,D1_close,0.9956829906384776,0.9956829906384776
H1_open,D1_open,0.9956823613601576,0.9956823613601576
close_rolling_max_20,D1_close,0.9956623348831436,0.9956623348831436
D1_open,D1_low,0.9956612300105391,0.9956612300105391
H1_sma_50,D1_open,0.9956534885842496,0.9956534885842496
ichimoku_iks_26,D1_close,0.9956341333111535,0.9956341333111535
bb_upper,D1_close,0.9956218394780667,0.9956218394780667
ema_20,D1_open,0.9956206039217611,0.9956206039217611
H1_high,D1_open,0.99560715281819,0.99560715281819
bb_lower,D1_close,0.9956056016801833,0.9956056016801833
ema_10,D1_open,0.9955438135227757,0.9955438135227757
close_lag_20,D1_close,0.9955409156606181,0.9955409156606181
ema_5,D1_open,0.9955050343531644,0.9955050343531644
high,D1_open,0.9954914311592412,0.9954914311592412
open,D1_open,0.9954775604330717,0.9954775604330717
close,D1_open,0.995471640393816,0.995471640393816
close_lag_1,D1_open,0.9954685605790825,0.9954685605790825
close_lag_2,D1_open,0.9954654601718069,0.9954654601718069
close_lag_3,D1_open,0.9954623998164259,0.9954623998164259
close_rolling_max_5,D1_open,0.995461168877776,0.995461168877776
low,D1_open,0.9954595066869169,0.9954595066869169
close_lag_5,D1_open,0.9954561357697034,0.9954561357697034
close_rolling_q75_5,D1_open,0.9954535402464394,0.9954535402464394
close_rolling_mean_5,D1_open,0.9954485748259783,0.9954485748259783
sma_5,D1_open,0.9954485748259783,0.9954485748259783
close_rolling_median_5,D1_open,0.9954448527143036,0.9954448527143036
close_lag_10,D1_open,0.9954398570594466,0.9954398570594466
close_rolling_q25_5,D1_open,0.9954339799126077,0.9954339799126077
close_rolling_max_10,D1_open,0.9954317369219443,0.9954317369219443
ichimoku_its_9,D1_open,0.9954269976519377,0.9954269976519377
close_rolling_q75_10,D1_open,0.9954215966503027,0.9954215966503027
close_rolling_min_5,D1_open,0.9954180837933503,0.9954180837933503
close_rolling_mean_10,D1_open,0.9954175779243368,0.9954175779243368
sma_10,D1_open,0.9954175779243368,0.9954175779243368
close_rolling_median_10,D1_open,0.9954110491061355,0.9954110491061355
close_lag_20,D1_open,0.9954061830641799,0.9954061830641799
close_rolling_q25_10,D1_open,0.9953951794721555,0.9953951794721555
H4_open,D1_close,0.9953765145154244,0.9953765145154244
close_rolling_min_10,D1_open,0.9953637898091984,0.9953637898091984
close_rolling_max_20,D1_open,0.9953611810543846,0.9953611810543846
bb_middle,D1_open,0.9953550165981037,0.9953550165981037
close_rolling_mean_20,D1_open,0.9953550165981032,0.9953550165981032
sma_20,D1_open,0.9953550165981032,0.9953550165981032
close_rolling_q75_20,D1_open,0.9953517787982779,0.9953517787982779
close_rolling_median_20,D1_open,0.995339330376394,0.995339330376394
ichimoku_iks_26,D1_open,0.995321461961292,0.995321461961292
close_rolling_q25_20,D1_open,0.9953196789023873,0.9953196789023873
H1_close,D1_open,0.9953080724937851,0.9953080724937851
bb_lower,D1_open,0.9953021532749918,0.9953021532749918
H1_low,D1_open,0.9952865208762749,0.9952865208762749
close_rolling_min_20,D1_open,0.9952641952209724,0.9952641952209724
sma_50,D1_close,0.9952397467201632,0.9952397467201632
close_rolling_mean_50,D1_close,0.9952397467201632,0.9952397467201632
ichimoku_ics_26,D1_open,0.9952188456298149,0.9952188456298149
bb_upper,D1_open,0.9952169941404937,0.9952169941404937
H4_low,D1_open,0.9952045073577299,0.9952045073577299
close_rolling_median_50,D1_close,0.9951903227338674,0.9951903227338674
close_rolling_q75_50,D1_close,0.9951848946083656,0.9951848946083656
close_rolling_q25_50,D1_close,0.9951823785462351,0.9951823785462351
close_rolling_min_50,D1_close,0.9951779037806308,0.9951779037806308
sma_50,D1_open,0.995166251510695,0.995166251510695
close_rolling_mean_50,D1_open,0.995166251510695,0.995166251510695
close_rolling_max_50,D1_close,0.9951510082384374,0.9951510082384374
close_rolling_q75_50,D1_open,0.9951284083924931,0.9951284083924931
close_rolling_max_50,D1_open,0.9951280153315415,0.9951280153315415
close_rolling_median_50,D1_open,0.9951250916539892,0.9951250916539892
close_rolling_q25_50,D1_open,0.995100139171669,0.995100139171669
sma_200,D1_high,0.9950361199591713,0.9950361199591713
close_rolling_min_50,D1_open,0.9949977516221804,0.9949977516221804
H4_close,D1_open,0.9949359505871768,0.9949359505871768
sma_100,D1_open,0.9948469150052998,0.9948469150052998
sma_200,D1_low,0.9946459061221945,0.9946459061221945
sma_100,D1_close,0.9944541790063395,0.9944541790063395
H1_sma_20,H4_sma_20,0.9943273119805623,0.9943273119805623
total_range,total_range_pct,0.9939679705180826,0.9939679705180826
hl_spread,total_range_pct,0.9939679705180826,0.9939679705180826
hl_spread_pct,total_range,0.9939679705180826,0.9939679705180826
hl_spread,hl_spread_pct,0.9939679705180826,0.9939679705180826
sma_200,D1_open,0.993965950003721,0.993965950003721
H1_sma_50,H4_open,0.9939258256428866,0.9939258256428866
ema_100,H1_sma_50,0.9937649183189248,0.9937649183189248
parkinson_vol_20,gk_vol_20,0.9936294662993488,0.9936294662993488
ema_50,H1_sma_50,0.9934410366929214,0.9934410366929214
H1_sma_20,D1_close,0.9934362584652547,0.9934362584652547
atr_6,atr_6_pct,0.9933155677640295,0.9933155677640295
H1_open,H1_sma_50,0.9932824620398744,0.9932824620398744
H1_sma_50,H4_high,0.9932792227384373,0.9932792227384373
ema_20,H1_sma_50,0.9932408448432702,0.9932408448432702
H1_sma_50,D1_high,0.9932334240068833,0.9932334240068833
H1_high,H1_sma_50,0.9932090282543808,0.9932090282543808
ema_10,H1_sma_50,0.9931731417730634,0.9931731417730634
ema_5,H1_sma_50,0.9931390148480685,0.9931390148480685
high,H1_sma_50,0.9931250126281604,0.9931250126281604
open,H1_sma_50,0.9931152800380214,0.9931152800380214
close,H1_sma_50,0.9931094808260789,0.9931094808260789
close_lag_1,H1_sma_50,0.9931038474584453,0.9931038474584453
low,H1_sma_50,0.993100430290982,0.993100430290982
close_lag_2,H1_sma_50,0.9930982092240045,0.9930982092240045
